DATE_PERIOD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL
2014-07-31,15/9-F-15,24.0,199.36,106.606,158.328,17.259,11.66723,41.032,35.495,196.0
2014-07-31,15/9-F-11,24.0,220.064,106.598,164.711,20.612,11.87163,55.353,69.951,1255.0
2014-07-31,15/9-F-14,24.0,260.797,99.92,229.523,21.756,100.0,31.274,89.297,355.0
2014-08-01,15/9-F-11,24.0,220.028,106.597,164.698,20.724,11.91673,55.33,69.985,1268.0
2014-08-01,15/9-F-15,24.0,199.936,106.587,158.539,17.052,11.56674,41.397,34.336,196.0
2014-08-01,15/9-F-14,24.0,260.845,99.92,229.607,21.779,100.0,31.237,89.224,358.0
2014-08-02,15/9-F-14,24.0,260.863,99.92,229.626,21.763,100.0,31.237,88.899,359.0
2014-08-02,15/9-F-11,24.0,220.041,106.6,164.671,20.739,11.86315,55.371,69.716,1268.0
2014-08-02,15/9-F-15,24.0,200.328,106.573,159.039,16.707,11.51063,41.289,33.861,195.0
2014-08-03,15/9-F-11,24.0,220.075,106.599,164.684,20.608,11.86093,55.39,69.304,1261.0
2014-08-03,15/9-F-15,24.0,200.464,106.569,159.122,16.502,11.51049,41.342,33.506,194.0
2014-08-03,15/9-F-14,24.0,260.659,99.911,229.505,21.687,100.0,31.154,88.623,358.0
2014-08-04,15/9-F-11,24.0,219.998,106.602,164.614,20.545,11.84168,55.384,67.951,1280.0
2014-08-04,15/9-F-14,24.0,260.644,99.908,229.519,21.585,100.0,31.125,88.03,364.0
2014-08-04,15/9-F-15,24.0,200.297,106.576,159.01,16.567,11.51499,41.287,32.63,198.0
2014-08-05,15/9-F-11,24.0,220.156,106.596,164.75,20.683,11.85189,55.406,70.045,1237.0
2014-08-05,15/9-F-14,24.0,260.692,99.904,229.469,21.755,100.0,31.223,89.378,351.0
2014-08-05,15/9-F-15,24.0,200.132,106.58,158.901,16.741,11.51232,41.231,36.54,191.0
2014-08-06,15/9-F-15,24.0,199.933,106.586,158.606,16.883,11.52624,41.327,33.07,198.0
2014-08-06,15/9-F-11,24.0,219.842,106.599,164.606,20.618,11.92191,55.236,69.55,1243.0
2014-08-06,15/9-F-14,24.0,260.751,99.899,229.612,21.657,100.0,31.139,88.5,350.0
2014-08-07,15/9-F-14,24.0,260.757,99.899,229.574,21.673,97.91667,31.183,89.147,334.0
2014-08-07,15/9-F-11,24.0,220.378,106.582,164.924,20.517,11.64727,55.454,69.572,1183.0
2014-08-07,15/9-F-15,24.0,200.089,106.578,158.795,16.65,11.27283,41.294,35.413,187.0
2014-08-08,15/9-F-14,24.0,260.785,99.899,229.598,21.756,97.91667,31.187,89.426,332.0
2014-08-08,15/9-F-15,24.0,200.038,106.578,158.833,16.713,11.2879,41.205,35.81,187.0
2014-08-08,15/9-F-11,24.0,219.921,106.588,164.723,20.703,11.68502,55.198,70.218,1179.0
2014-08-09,15/9-F-14,24.0,260.849,99.891,229.722,21.472,100.0,31.128,87.68,331.0
2014-08-09,15/9-F-15,24.0,199.951,106.579,158.67,16.462,11.52987,41.281,31.834,187.0
2014-08-09,15/9-F-11,24.0,220.077,106.581,164.822,19.955,11.94414,55.254,67.067,1176.0
2014-08-10,15/9-F-15,24.0,200.374,106.563,158.923,16.131,11.33049,41.451,31.38,184.0
2014-08-10,15/9-F-11,24.0,220.193,106.582,164.862,19.96,11.74443,55.332,66.846,1164.0
2014-08-10,15/9-F-14,24.0,260.926,99.888,229.804,21.454,97.91667,31.122,87.679,326.0
2014-08-11,15/9-F-15,24.0,200.205,106.566,158.976,15.918,11.36618,41.229,29.224,191.0
2014-08-11,15/9-F-14,24.0,261.07,99.887,229.963,21.346,97.91667,31.107,86.602,337.0
2014-08-11,15/9-F-11,24.0,219.924,106.583,164.754,19.75,11.77372,55.17,65.616,1206.0
2014-08-12,15/9-F-15,24.0,199.845,106.578,158.637,16.124,11.60185,41.208,30.683,195.0
2014-08-12,15/9-F-14,24.0,260.952,99.887,229.819,21.383,100.0,31.133,87.027,341.0
2014-08-12,15/9-F-11,24.0,220.231,106.578,164.915,19.781,11.97582,55.316,64.163,1214.0
2014-08-13,15/9-F-15,24.0,199.449,106.589,158.402,16.317,11.64088,41.047,32.416,195.0
2014-08-13,15/9-F-14,24.0,260.907,99.888,229.79,21.471,100.0,31.117,88.288,339.0
2014-08-13,15/9-F-11,24.0,219.939,106.58,164.836,20.037,12.11084,55.104,67.543,1223.0
2014-08-14,15/9-F-15,24.0,199.748,106.575,158.471,16.276,11.51225,41.277,35.666,193.0
2014-08-14,15/9-F-11,24.0,220.319,106.573,165.074,20.118,12.1116,55.245,69.39,1229.0
2014-08-14,15/9-F-14,24.0,260.929,99.888,229.737,21.587,100.0,31.192,89.208,341.0
2014-08-15,15/9-F-11,24.0,219.974,106.58,164.913,20.172,12.13605,55.062,69.299,1235.0
2014-08-15,15/9-F-15,24.0,199.462,106.582,158.515,16.221,11.43267,40.947,35.491,191.0
2014-08-15,15/9-F-14,24.0,260.801,99.885,229.656,21.541,100.0,31.145,89.139,342.0
2014-08-16,15/9-F-14,24.0,260.762,99.879,229.635,21.469,100.0,31.127,88.278,341.0
2014-08-16,15/9-F-15,24.0,199.272,106.587,158.307,16.308,11.43594,40.964,33.704,191.0
2014-08-16,15/9-F-11,24.0,219.862,106.585,164.838,20.172,12.133,55.024,67.866,1229.0
2014-08-17,15/9-F-14,24.0,260.754,99.879,229.682,21.484,100.0,31.073,88.346,341.0
2014-08-17,15/9-F-11,24.0,220.023,106.578,164.961,20.229,12.15433,55.062,68.332,1232.0
2014-08-17,15/9-F-15,24.0,199.596,106.572,158.585,16.073,11.43119,41.011,34.033,191.0
2014-08-18,15/9-F-14,24.0,260.702,99.877,229.682,21.388,100.0,31.021,88.775,338.0
2014-08-18,15/9-F-15,24.0,200.528,106.534,159.25,15.241,11.42564,41.278,33.517,189.0
2014-08-18,15/9-F-11,24.0,220.082,106.576,165.027,19.923,12.20041,55.055,68.705,1228.0
2014-08-19,15/9-F-14,1.66,265.717,99.887,234.31,21.251,11.01119,31.408,87.964,4.0
2014-08-19,15/9-F-15,1.33,201.58,106.557,162.861,15.377,9.94066,38.718,33.265,23.0
2014-08-19,15/9-F-11,1.33,228.85,106.619,178.193,19.603,5.01784,50.657,68.247,79.0
2014-08-25,15/9-F-11,22.62,256.248,105.341,183.896,13.123,7.89568,72.352,53.548,741.0
2014-08-25,15/9-F-14,22.63,267.621,99.875,232.526,18.146,51.86662,35.095,82.229,156.0
2014-08-26,15/9-F-11,24.0,255.573,105.595,183.893,26.623,7.72511,71.68,60.243,583.0
2014-08-26,15/9-F-14,24.0,260.41,99.529,229.013,21.267,91.7058,31.397,88.365,333.0
2014-08-27,15/9-F-11,24.0,259.995,105.348,185.429,25.524,7.01768,74.565,57.532,522.0
2014-08-27,15/9-F-14,24.0,260.281,99.548,229.36,21.715,99.80907,30.92,88.592,358.0
2014-08-28,15/9-F-11,23.17,251.546,104.244,179.508,23.916,7.49077,72.038,57.664,590.0
2014-08-28,15/9-F-14,23.5,164.074,62.441,130.258,21.21,76.42802,33.816,85.062,290.0
2014-08-29,15/9-F-11,24.0,261.59,105.444,185.892,14.0,6.62273,75.697,54.513,517.0
2014-08-29,15/9-F-14,24.0,177.674,68.206,146.86,21.601,99.29056,30.814,86.924,374.0
2014-08-30,15/9-F-11,24.0,265.072,105.514,187.945,12.955,6.3087,77.127,53.432,482.0
2014-08-30,15/9-F-14,24.0,260.126,99.75,229.229,21.728,99.99927,30.897,87.673,369.0
2014-08-31,15/9-F-11,24.0,265.787,105.483,188.433,12.885,6.00958,77.354,54.855,470.0
2014-08-31,15/9-F-14,24.0,259.814,99.818,228.933,21.65,100.0,30.881,88.506,377.0
2014-09-01,15/9-F-14,24.0,259.728,99.867,228.7,21.666,100.0,31.028,88.027,370.0
2014-09-01,15/9-F-11,24.0,265.812,105.45,188.764,12.532,6.38008,77.048,53.29,488.0
2014-09-02,15/9-F-15,9.13,257.04,103.574,181.135,2.815,3.95111,75.906,24.507,30.0
2014-09-02,15/9-F-14,24.0,259.916,99.868,228.755,21.892,100.0,31.161,88.98,419.0
2014-09-02,15/9-F-11,24.0,259.083,105.569,185.517,14.553,7.03163,73.565,57.545,611.0
2014-09-03,15/9-F-14,22.17,263.528,99.825,230.346,21.36,76.38904,33.182,87.115,306.0
2014-09-03,15/9-F-11,20.33,227.289,106.183,171.584,21.305,10.54495,55.705,67.245,1123.0
2014-09-03,15/9-F-15,22.5,215.908,106.502,161.807,14.245,11.34421,54.102,30.592,228.0
2014-09-04,15/9-F-15,24.0,203.551,106.931,155.097,24.387,12.3785,48.454,33.97,212.0
2014-09-04,15/9-F-14,24.0,260.825,99.864,229.377,21.817,96.03764,31.448,88.407,327.0
2014-09-04,15/9-F-11,24.0,220.124,106.435,166.452,25.132,13.02282,53.672,69.846,1319.0
2014-09-05,15/9-F-14,24.0,260.559,99.867,229.465,21.924,100.0,31.094,88.68,335.0
2014-09-05,15/9-F-15,24.0,201.346,107.013,155.503,27.034,12.52594,45.843,36.348,211.0
2014-09-05,15/9-F-11,24.0,220.241,106.492,166.094,25.924,12.62891,54.147,70.065,1258.0
2014-09-06,15/9-F-15,24.0,200.684,107.002,155.069,26.977,11.97364,45.615,37.176,204.0
2014-09-06,15/9-F-11,24.0,219.884,106.493,165.893,25.879,12.27876,53.991,69.911,1246.0
2014-09-06,15/9-F-14,24.0,260.564,99.873,229.405,21.966,97.91667,31.159,88.98,334.0
2014-09-07,15/9-F-15,24.0,199.561,106.992,154.862,26.69,12.20507,44.699,36.124,204.0
2014-09-07,15/9-F-11,24.0,219.476,106.502,165.616,25.8,12.52074,53.86,69.432,1241.0
2014-09-07,15/9-F-14,24.0,260.468,99.878,229.325,21.969,100.0,31.143,88.624,334.0
2014-09-08,15/9-F-14,24.0,260.328,99.879,229.165,21.912,100.0,31.163,88.848,333.0
2014-09-08,15/9-F-11,24.0,219.523,106.5,165.627,25.576,12.49485,53.896,69.532,1237.0
2014-09-08,15/9-F-15,24.0,200.036,106.946,155.617,25.184,11.89289,44.419,35.52,197.0
2014-09-09,15/9-F-15,24.0,199.627,106.927,155.806,24.533,12.13306,43.822,34.676,201.0
2014-09-09,15/9-F-14,24.0,260.259,99.875,229.087,21.852,100.0,31.172,88.823,332.0
2014-09-09,15/9-F-11,24.0,219.306,106.499,165.504,25.438,12.47704,53.802,69.391,1229.0
2014-09-10,15/9-F-11,24.0,219.565,106.494,165.62,25.66,12.34912,53.945,70.013,1220.0
2014-09-10,15/9-F-14,24.0,260.236,99.868,229.034,22.023,100.0,31.202,89.146,332.0
2014-09-10,15/9-F-15,24.0,199.973,106.892,156.27,23.983,11.9098,43.703,36.867,197.0
2014-09-11,15/9-F-11,24.0,219.764,106.489,165.698,25.631,12.31114,54.066,70.009,1196.0
2014-09-11,15/9-F-15,24.0,200.579,106.85,157.287,23.024,11.75816,43.292,36.896,190.0
2014-09-11,15/9-F-14,24.0,260.265,99.859,229.066,22.06,100.0,31.199,89.2,327.0
2014-09-12,15/9-F-15,24.0,199.951,106.845,157.009,22.484,11.73688,42.942,36.432,196.0
2014-09-12,15/9-F-14,24.0,260.322,99.853,229.117,22.028,100.0,31.206,89.109,338.0
2014-09-12,15/9-F-11,24.0,220.213,106.48,165.921,25.498,12.15938,54.292,69.721,1223.0
2014-09-13,15/9-F-15,24.0,200.476,106.811,157.37,21.926,11.64471,43.106,36.241,194.0
2014-09-13,15/9-F-14,24.0,260.386,99.846,229.189,22.042,100.0,31.197,89.136,337.0
2014-09-13,15/9-F-11,24.0,219.669,106.486,165.665,25.598,12.21352,54.005,69.904,1223.0
2014-09-14,15/9-F-15,24.0,200.288,106.793,157.808,21.147,11.56665,42.48,36.533,189.0
2014-09-14,15/9-F-11,24.0,219.644,106.485,165.673,25.569,12.16664,53.971,70.058,1201.0
2014-09-14,15/9-F-14,24.0,260.468,99.839,229.262,22.014,100.0,31.206,89.036,332.0
2014-09-15,15/9-F-11,24.0,219.553,106.487,165.628,25.449,12.15523,53.925,68.877,1227.0
2014-09-15,15/9-F-15,24.0,200.276,106.78,157.562,20.857,11.50843,42.714,35.117,192.0
2014-09-15,15/9-F-14,24.0,260.53,99.828,229.362,21.906,100.0,31.168,88.695,339.0
2014-09-16,15/9-F-14,24.0,260.72,99.818,229.533,21.725,100.0,31.187,86.847,336.0
2014-09-16,15/9-F-15,24.0,201.513,106.724,158.853,19.333,11.4293,42.659,29.147,188.0
2014-09-16,15/9-F-11,24.0,219.577,106.484,165.651,25.263,12.17985,53.926,67.92,1216.0
2014-09-17,15/9-F-15,24.0,199.931,106.761,157.795,19.881,11.21559,42.136,28.836,185.0
2014-09-17,15/9-F-11,24.0,220.08,106.478,165.931,25.285,11.87725,54.149,68.654,1204.0
2014-09-17,15/9-F-14,24.0,260.681,99.808,229.589,21.708,97.91667,31.092,86.805,333.0
2014-09-18,15/9-F-11,24.0,220.156,106.477,166.006,25.347,12.12078,54.15,69.141,1200.0
2014-09-18,15/9-F-14,24.0,260.753,99.8,229.663,21.742,97.91667,31.09,86.988,333.0
2014-09-18,15/9-F-15,24.0,199.676,106.754,157.686,19.93,11.24266,41.991,29.457,197.0
2014-09-19,15/9-F-15,24.0,200.387,106.718,158.332,19.227,11.21568,42.055,31.375,196.0
2014-09-19,15/9-F-14,24.0,260.852,99.793,229.74,21.835,97.91667,31.112,88.396,331.0
2014-09-19,15/9-F-11,24.0,220.309,106.472,166.125,25.665,12.07843,54.185,69.39,1189.0
2014-09-20,15/9-F-11,24.0,220.493,106.468,166.275,25.536,11.76653,54.217,69.617,1186.0
2014-09-20,15/9-F-14,24.0,260.921,99.787,229.727,21.843,97.91667,31.194,89.044,340.0
2014-09-20,15/9-F-15,24.0,199.575,106.732,158.035,19.228,11.22596,41.54,34.584,201.0
2014-09-21,15/9-F-14,24.0,261.043,99.778,229.88,21.713,97.91667,31.162,88.801,333.0
2014-09-21,15/9-F-15,24.0,200.012,106.708,158.32,18.445,11.22133,41.692,33.165,197.0
2014-09-21,15/9-F-11,24.0,220.573,106.466,166.35,25.31,12.01111,54.224,68.971,1189.0
2014-09-22,15/9-F-15,24.0,199.669,106.709,158.309,18.587,11.24063,41.36,34.242,197.0
2014-09-22,15/9-F-11,24.0,220.41,106.47,166.319,25.529,12.05661,54.091,69.371,1194.0
2014-09-22,15/9-F-14,24.0,261.119,99.772,229.922,21.81,97.91667,31.197,88.997,333.0
2014-09-23,15/9-F-14,24.0,261.18,99.768,229.98,21.845,100.0,31.2,88.959,339.0
2014-09-23,15/9-F-15,24.0,199.977,106.692,158.478,18.277,11.46883,41.5,34.692,198.0
2014-09-23,15/9-F-11,24.0,220.219,106.477,166.238,25.72,12.05731,53.981,69.367,1188.0
2014-09-24,15/9-F-11,24.0,220.149,106.478,166.25,25.664,12.09083,53.899,69.731,1187.0
2014-09-24,15/9-F-14,24.0,261.191,99.757,229.993,21.837,100.0,31.198,89.059,338.0
2014-09-24,15/9-F-15,24.0,200.13,106.679,158.864,17.946,11.47285,41.266,35.141,198.0
2014-09-25,15/9-F-11,24.0,220.181,106.478,166.287,25.52,12.05601,53.894,68.377,1187.0
2014-09-25,15/9-F-15,24.0,199.741,106.687,158.512,17.818,11.4528,41.229,32.929,198.0
2014-09-25,15/9-F-14,24.0,261.2,99.748,230.036,21.704,100.0,31.164,88.325,339.0
2014-09-26,15/9-F-14,24.0,261.214,99.74,230.093,21.604,100.0,31.121,87.881,339.0
2014-09-26,15/9-F-11,24.0,220.175,106.477,166.329,25.244,12.0348,53.846,67.905,1185.0
2014-09-26,15/9-F-15,24.0,199.6,106.685,158.499,17.653,11.44337,41.101,32.489,198.0
2014-09-27,15/9-F-15,24.0,199.527,106.683,158.486,17.541,11.42467,41.041,32.431,196.0
2014-09-27,15/9-F-11,24.0,220.47,106.475,166.476,25.28,11.98322,53.994,67.611,1169.0
2014-09-27,15/9-F-14,24.0,261.264,99.734,230.125,21.568,100.0,31.139,87.633,336.0
2014-09-28,15/9-F-14,24.0,261.286,99.728,230.149,21.629,100.0,31.137,88.033,335.0
2014-09-28,15/9-F-15,24.0,199.514,106.678,158.587,17.531,11.41419,40.926,33.042,195.0
2014-09-28,15/9-F-11,24.0,220.704,106.47,166.643,25.486,11.9785,54.061,67.913,1164.0
2014-09-29,15/9-F-14,1.26,269.57,99.718,236.661,21.673,10.41123,32.91,88.115,5.0
2014-09-29,15/9-F-15,1.09,201.767,106.668,162.095,17.629,3.04923,39.672,35.313,11.0
2014-09-29,15/9-F-11,1.09,230.429,106.508,177.747,25.536,2.55716,52.682,69.387,40.0
2014-09-30,15/9-F-14,18.24,267.47,99.663,232.714,19.322,43.94482,34.756,82.783,158.0
2014-09-30,15/9-F-11,21.24,248.877,105.553,181.361,11.998,7.43655,67.516,54.823,680.0
2014-09-30,15/9-F-15,14.74,215.242,105.7,164.749,7.663,7.25661,50.493,27.236,114.0
2014-10-01,15/9-F-15,24.0,200.026,106.621,156.017,16.017,11.61428,44.01,29.799,190.0
2014-10-01,15/9-F-14,24.0,261.34,99.671,230.3,21.493,100.0,31.041,87.9,323.0
2014-10-01,15/9-F-11,24.0,219.699,106.277,167.854,23.955,12.02507,51.845,68.68,1129.0
2014-10-02,15/9-F-11,24.0,219.558,106.396,167.111,25.215,12.05842,52.447,68.413,1196.0
2014-10-02,15/9-F-14,24.0,261.68,99.678,230.622,21.757,100.0,31.057,88.218,341.0
2014-10-02,15/9-F-15,24.0,200.273,106.63,156.233,16.324,11.02607,44.04,31.635,195.0
2014-10-03,15/9-F-11,24.0,219.839,106.424,167.038,25.313,12.07496,52.801,66.412,1093.0
2014-10-03,15/9-F-14,24.0,262.317,99.641,230.866,21.573,100.0,31.451,86.944,311.0
2014-10-03,15/9-F-15,24.0,201.692,106.625,159.083,15.7,11.04487,42.609,28.733,178.0
2014-10-04,15/9-F-14,24.0,261.483,99.647,230.411,21.625,100.0,31.072,87.38,326.0
2014-10-04,15/9-F-11,24.0,219.671,106.434,166.932,25.566,12.06676,52.738,67.555,1143.0
2014-10-04,15/9-F-15,24.0,199.845,106.686,159.343,17.039,11.57861,40.502,29.964,192.0
2014-10-05,15/9-F-15,24.0,200.442,106.681,159.425,17.294,11.46082,41.017,31.435,188.0
2014-10-05,15/9-F-14,24.0,261.664,99.648,230.505,21.725,100.0,31.16,88.133,322.0
2014-10-05,15/9-F-11,24.0,219.482,106.449,166.802,25.941,12.09516,52.68,68.568,1134.0
2014-10-06,15/9-F-14,24.0,261.723,99.66,230.661,21.554,100.0,31.062,85.538,321.0
2014-10-06,15/9-F-15,24.0,200.354,106.687,159.365,17.154,11.45266,40.988,26.473,187.0
2014-10-06,15/9-F-11,24.0,219.403,106.457,166.733,25.567,12.0653,52.67,66.208,1125.0
2014-10-07,15/9-F-14,24.0,261.427,99.684,230.399,21.338,100.0,31.027,85.609,324.0
2014-10-07,15/9-F-11,24.0,219.22,106.462,166.634,25.043,12.07798,52.585,62.596,1136.0
2014-10-07,15/9-F-15,24.0,199.937,106.703,158.949,17.242,11.49874,40.988,25.431,190.0
2014-10-08,15/9-F-14,24.0,261.532,99.689,230.436,21.665,100.0,31.096,87.603,320.0
2014-10-08,15/9-F-15,24.0,201.342,106.662,159.88,16.701,11.19568,41.463,30.234,185.0
2014-10-08,15/9-F-11,24.0,219.654,106.46,166.855,25.721,12.00717,52.799,66.158,1118.0
2014-10-09,15/9-F-14,24.0,261.362,99.684,230.285,21.661,100.0,31.077,87.579,327.0
2014-10-09,15/9-F-11,24.0,219.812,106.462,166.928,25.649,11.92796,52.885,66.348,1104.0
2014-10-09,15/9-F-15,24.0,200.193,106.698,159.307,17.3,11.42344,40.886,30.481,191.0
2014-10-10,15/9-F-15,24.0,199.975,106.708,159.024,17.463,11.37316,40.952,32.21,193.0
2014-10-10,15/9-F-14,24.0,261.264,99.68,230.194,21.662,100.0,31.069,87.746,331.0
2014-10-10,15/9-F-11,24.0,220.342,106.455,167.18,25.789,11.59102,53.161,67.44,1083.0
2014-10-11,15/9-F-15,24.0,199.82,106.71,158.886,17.659,11.38993,40.934,32.377,190.0
2014-10-11,15/9-F-11,24.0,219.922,106.457,166.993,25.943,11.85447,52.929,67.692,1097.0
2014-10-11,15/9-F-14,24.0,261.349,99.68,230.312,21.715,100.0,31.036,88.105,327.0
2014-10-12,15/9-F-15,24.0,200.532,106.682,159.692,17.088,11.35188,40.841,33.067,189.0
2014-10-12,15/9-F-11,24.0,220.187,106.45,167.148,26.033,11.82243,53.038,68.341,1089.0
2014-10-12,15/9-F-14,24.0,261.391,99.678,230.316,21.737,100.0,31.075,88.369,326.0
2014-10-13,15/9-F-14,24.0,261.266,99.68,230.188,21.837,100.0,31.078,88.864,323.0
2014-10-13,15/9-F-15,24.0,199.643,106.709,158.897,17.686,11.37044,40.746,35.35,188.0
2014-10-13,15/9-F-11,24.0,220.076,106.45,167.126,26.196,11.85875,52.95,69.398,1085.0
2014-10-14,15/9-F-15,24.0,199.566,106.706,158.976,17.501,11.40892,40.59,35.214,188.0
2014-10-14,15/9-F-11,24.0,219.686,106.454,166.932,26.179,11.88732,52.754,69.58,1087.0
2014-10-14,15/9-F-14,24.0,261.326,99.68,230.242,21.8,100.0,31.084,88.789,323.0
2014-10-15,15/9-F-11,24.0,219.703,106.449,166.974,26.324,11.88968,52.729,69.145,1088.0
2014-10-15,15/9-F-15,24.0,199.763,106.697,158.96,17.459,11.39177,40.804,35.236,188.0
2014-10-15,15/9-F-14,24.0,261.418,99.68,230.325,21.875,100.0,31.092,88.921,323.0
2014-10-16,15/9-F-11,24.0,219.628,106.449,166.938,26.051,11.96963,52.69,67.691,1089.0
2014-10-16,15/9-F-15,24.0,200.255,106.676,159.466,16.84,11.37985,40.789,30.431,187.0
2014-10-16,15/9-F-14,24.0,261.389,99.68,230.355,21.715,100.0,31.034,88.267,321.0
2014-10-17,15/9-F-15,24.0,199.619,106.693,158.999,17.013,11.43049,40.62,28.528,187.0
2014-10-17,15/9-F-11,24.0,219.614,106.448,166.914,26.181,12.01156,52.699,68.233,1090.0
2014-10-17,15/9-F-14,24.0,261.406,99.679,230.399,21.669,100.0,31.008,87.201,320.0
2014-10-18,15/9-F-14,24.0,261.423,99.67,230.454,21.545,100.0,30.969,86.424,322.0
2014-10-18,15/9-F-15,24.0,199.809,106.684,158.995,16.795,11.37276,40.814,28.838,187.0
2014-10-18,15/9-F-11,24.0,219.994,106.444,167.1,25.79,11.86788,52.894,65.9,1080.0
2014-10-19,15/9-F-14,24.0,261.445,99.668,230.444,21.616,100.0,31.001,86.875,323.0
2014-10-19,15/9-F-15,24.0,200.354,106.663,159.614,16.363,11.33043,40.74,31.03,188.0
2014-10-19,15/9-F-11,24.0,220.385,106.435,167.348,25.731,11.73023,53.038,65.523,1071.0
2014-10-20,15/9-F-11,24.0,220.36,106.433,167.403,25.893,11.71268,52.957,68.397,1059.0
2014-10-20,15/9-F-14,24.0,261.455,99.667,230.403,21.675,100.0,31.052,88.164,320.0
2014-10-20,15/9-F-15,24.0,200.003,106.67,159.429,16.414,11.3412,40.574,32.621,186.0
2014-10-21,15/9-F-14,24.0,261.474,99.66,230.455,21.511,100.0,31.019,87.279,326.0
2014-10-21,15/9-F-15,24.0,199.369,106.688,158.825,16.535,11.40946,40.544,30.049,190.0
2014-10-21,15/9-F-11,24.0,219.863,106.44,167.153,25.625,11.75498,52.71,67.266,1085.0
2014-10-22,15/9-F-15,24.0,199.765,106.673,159.085,16.287,11.34557,40.68,31.371,189.0
2014-10-22,15/9-F-14,24.0,261.493,99.659,230.44,21.545,100.0,31.053,87.985,325.0
2014-10-22,15/9-F-11,24.0,219.941,106.439,167.22,25.761,11.68103,52.722,67.595,1072.0
2014-10-23,15/9-F-14,24.0,261.536,99.654,230.511,21.567,100.0,31.025,87.203,325.0
2014-10-23,15/9-F-15,24.0,200.276,106.652,159.66,16.01,11.28478,40.615,30.635,188.0
2014-10-23,15/9-F-11,24.0,220.328,106.428,167.448,25.816,11.60502,52.881,66.132,1064.0
2014-10-24,15/9-F-14,24.0,261.567,99.65,230.491,21.609,100.0,31.076,87.434,326.0
2014-10-24,15/9-F-15,23.0,201.057,106.629,160.097,15.866,10.53683,40.959,31.201,174.0
2014-10-24,15/9-F-11,24.0,220.796,106.419,167.705,25.829,11.4845,53.091,66.435,1054.0
2014-10-25,15/9-F-11,24.0,220.415,106.42,167.55,25.678,11.51597,52.865,64.867,1068.0
2014-10-25,15/9-F-14,24.0,261.572,99.65,230.568,21.523,100.0,31.003,86.497,329.0
2014-10-25,15/9-F-15,16.76,201.443,106.566,160.807,14.784,9.50766,40.636,27.916,118.0
2014-10-26,15/9-F-15,21.58,206.666,106.216,162.069,10.736,9.98982,44.597,27.771,161.0
2014-10-27,15/9-F-14,24.0,261.927,99.635,230.652,21.592,100.0,31.274,87.14,330.0
2014-10-27,15/9-F-11,24.0,220.459,106.419,167.631,25.818,11.46045,52.828,66.413,1065.0
2014-10-27,15/9-F-15,24.0,200.439,106.638,159.977,14.863,11.2078,40.463,28.889,190.0
2014-10-28,15/9-F-14,24.0,262.409,99.629,230.77,21.531,100.0,31.639,87.23,329.0
2014-10-28,15/9-F-11,24.0,220.498,106.415,167.696,25.763,11.46007,52.802,66.37,1064.0
2014-10-28,15/9-F-15,24.0,200.113,106.653,160.048,15.899,11.29183,40.065,29.676,191.0
2014-10-29,15/9-F-11,24.0,220.318,106.42,167.641,25.548,11.49323,52.677,68.968,1031.0
2014-10-29,15/9-F-15,24.0,199.642,106.673,159.328,16.095,11.13059,40.314,31.672,183.0
2014-10-29,15/9-F-14,24.0,262.071,99.632,231.277,21.235,100.0,30.794,88.581,318.0
2014-10-30,15/9-F-15,24.0,199.832,106.665,159.618,16.166,11.38249,40.214,28.557,191.0
2014-10-30,15/9-F-14,24.0,261.291,99.631,230.328,21.536,100.0,30.963,87.368,327.0
2014-10-30,15/9-F-11,24.0,219.86,106.432,167.341,26.03,11.60267,52.52,68.05,1072.0
2014-10-31,15/9-F-11,24.0,220.045,106.429,167.463,25.997,11.55929,52.582,67.591,1073.0
2014-10-31,15/9-F-15,24.0,199.752,106.666,159.476,16.193,11.12229,40.276,28.506,189.0
2014-10-31,15/9-F-14,24.0,261.222,99.629,230.305,21.487,97.91667,30.917,87.283,322.0
2014-11-01,15/9-F-11,24.0,220.62,106.413,167.823,25.766,11.45326,52.796,66.426,1054.0
2014-11-01,15/9-F-15,24.0,199.974,106.654,159.722,15.922,11.28358,40.251,29.253,189.0
2014-11-01,15/9-F-14,24.0,261.205,99.629,230.285,21.47,100.0,30.92,86.914,327.0
2014-11-02,15/9-F-11,24.0,220.367,106.412,167.735,25.708,11.18454,52.632,65.777,1043.0
2014-11-02,15/9-F-15,24.0,199.461,106.667,159.356,16.004,11.0535,40.105,29.012,190.0
2014-11-02,15/9-F-14,24.0,261.203,99.629,230.29,21.429,97.91667,30.913,86.627,324.0
2014-11-03,15/9-F-14,24.0,261.235,99.621,230.329,21.479,100.0,30.906,87.455,341.0
2014-11-03,15/9-F-11,24.0,220.027,106.409,167.631,25.936,11.24352,52.395,67.575,1027.0
2014-11-03,15/9-F-15,24.0,199.781,106.653,159.478,15.787,11.01248,40.303,29.08,196.0
2014-11-04,15/9-F-14,24.0,261.272,99.618,230.281,21.521,100.0,30.991,88.27,336.0
2014-11-04,15/9-F-15,24.0,199.983,106.641,159.848,15.506,11.21436,40.135,31.818,194.0
2014-11-04,15/9-F-11,24.0,220.136,106.411,167.698,25.835,11.45582,52.438,68.553,1033.0
